"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display","Numeric","Low","High","Comments"
"CYCU","WHS7_104","PUBLISHED","2004","WPR","NRU","293.3","293.28",,,
"CYCU","WHS7_104","PUBLISHED","2010","WPR","PLW","735.4","735.37",,,
"CYCU","WHS7_104","PUBLISHED","1998","EUR","IRL","1096.1","1096.13",,,
"CYCU","WHS7_156","PUBLISHED","2007","EUR","SRB","546.6","546.63",,,
"CYCU","WHS7_108","PUBLISHED","2005","EMR","IRN","228.4","228.37",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","TTO","1219.3","1219.33",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","MDG","6.8","6.77",,,
"CYCU","WHS7_104","PUBLISHED","2009","SEAR","TLS","40.3","40.26",,,
"CYCU","WHS7_108","PUBLISHED","1998","SEAR","NPL","18.7","18.67",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","AND","3053.1","3053.14",,,
"CYCU","WHS7_104","PUBLISHED","1997","EMR","SDN","3.6","3.58",,,
"CYCU","WHS7_108","PUBLISHED","2004","EMR","SYR","83.1","83.09",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","TGO","22.9","22.94",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","TCD","10.6","10.55",,,
"CYCU","WHS7_105","PUBLISHED","2012","AFR","LBR","101.7","101.65",,,
"CYCU","WHS7_104","PUBLISHED","1999","EUR","LUX","2593.7","2593.72",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","KEN","17.8","17.76",,,
"CYCU","WHS7_156","PUBLISHED","1995","AMR","SLV","105.4","105.43",,,
"CYCU","WHS7_108","PUBLISHED","2009","WPR","NRU","199.5","199.46",,,
"CYCU","WHS7_104","PUBLISHED","2006","AMR","PRY","41.5","41.54",,,
"CYCU","WHS7_108","PUBLISHED","1998","EUR","LUX","2266.8","2266.83",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","MCO","5688.8","5688.76",,,
"CYCU","WHS7_156","PUBLISHED","2009","EUR","SVN","2234.7","2234.66",,,
"CYCU","WHS7_108","PUBLISHED","1996","EMR","YEM","35.2","35.24",,,
"CYCU","WHS7_104","PUBLISHED","2002","AFR","AGO","14.1","14.13",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","BFA","16.7","16.66",,,
"CYCU","WHS7_105","PUBLISHED","2008","AFR","CPV","160.6","160.6",,,
"CYCU","WHS7_104","PUBLISHED","2006","EMR","YEM","16.3","16.31",,,
"CYCU","WHS7_156","PUBLISHED","2003","AFR","MRT","23.3","23.26",,,
"CYCU","WHS7_104","PUBLISHED","2010","AMR","ATG","555.0","555.04",,,
"CYCU","WHS7_108","PUBLISHED","1997","SEAR","BTN","121.4","121.35",,,
"CYCU","WHS7_108","PUBLISHED","2000","EUR","ISR","1128.6","1128.59",,,
"CYCU","WHS7_105","PUBLISHED","2009","AFR","GHA","79.0","78.97",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","UGA","5.2","5.24",,,
"CYCU","WHS7_105","PUBLISHED","2009","AMR","BLZ","420.7","420.73",,,
"CYCU","WHS7_156","PUBLISHED","2012","AMR","CRI","950.8","950.84",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","BEN","33.7","33.73",,,
"CYCU","WHS7_104","PUBLISHED","1995","AMR","HND","20.3","20.3",,,
"CYCU","WHS7_108","PUBLISHED","2007","EMR","LBY","245.5","245.51",,,
"CYCU","WHS7_104","PUBLISHED","1995","WPR","TON","56.4","56.39",,,
"CYCU","WHS7_104","PUBLISHED","2009","AMR","PAN","403.9","403.86",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","LTU","247.7","247.67",,,
"CYCU","WHS7_104","PUBLISHED","1995","WPR","BRN","368.1","368.14",,,
"CYCU","WHS7_156","PUBLISHED","2010","EUR","KGZ","59.8","59.84",,,
"CYCU","WHS7_156","PUBLISHED","2007","EUR","MKD","272.1","272.08",,,
"CYCU","WHS7_108","PUBLISHED","2011","WPR","TUV","468.3","468.28",,,
"CYCU","WHS7_108","PUBLISHED","2002","WPR","FJI","107.0","107.05",,,
"CYCU","WHS7_104","PUBLISHED","1999","WPR","TON","75.2","75.18",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","MRT","23.3","23.26",,,
"CYCU","WHS7_156","PUBLISHED","2002","WPR","PNG","24.4","24.42",,,
"CYCU","WHS7_105","PUBLISHED","2004","EUR","AUT","3426.3","3426.3",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","FIN","1472.2","1472.2",,,
"CYCU","WHS7_108","PUBLISHED","1998","EMR","KWT","1023.6","1023.57",,,
"CYCU","WHS7_104","PUBLISHED","2001","EMR","IRQ","0.4","0.37",,,
"CYCU","WHS7_156","PUBLISHED","2010","WPR","FJI","154.3","154.29",,,
"CYCU","WHS7_104","PUBLISHED","1996","AFR","COG","15.6","15.64",,,
"CYCU","WHS7_108","PUBLISHED","2000","AMR","URY","520.4","520.36",,,
"CYCU","WHS7_104","PUBLISHED","2012","EMR","IRQ","121.2","121.24",,,
"CYCU","WHS7_105","PUBLISHED","2010","WPR","NZL","3031.7","3031.7",,,
"CYCU","WHS7_105","PUBLISHED","1997","EUR","AUT","2455.5","2455.48",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","EST","341.5","341.51",,,
"CYCU","WHS7_156","PUBLISHED","2010","EUR","MDA","190.4","190.42",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","ETH","3.2","3.2",,,
"CYCU","WHS7_156","PUBLISHED","2006","AMR","SUR","323.2","323.21",,,
"CYCU","WHS7_104","PUBLISHED","2005","EUR","LTU","302.2","302.23",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","LUX","7751.3","7751.33",,,
"CYCU","WHS7_156","PUBLISHED","2005","EMR","PAK","21.9","21.91",,,
"CYCU","WHS7_105","PUBLISHED","2001","WPR","AUS","2372","2372.05",,,
"CYCU","WHS7_104","PUBLISHED","2011","AMR","ARG","576.4","576.4",,,
"CYCU","WHS7_105","PUBLISHED","2007","SEAR","THA","281.6","281.58",,,
"CYCU","WHS7_104","PUBLISHED","2008","AMR","VEN","268.3","268.33",,,
"CYCU","WHS7_108","PUBLISHED","2001","SEAR","MMR","2.1","2.1",,,
"CYCU","WHS7_108","PUBLISHED","2010","WPR","KHM","28.4","28.38",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","MRT","63.8","63.84",,,
"CYCU","WHS7_105","PUBLISHED","2009","AMR","COL","632.9","632.9",,,
"CYCU","WHS7_105","PUBLISHED","1995","SEAR","THA","165.4","165.36",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","IRL","1032.1","1032.05",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","DEU","2809.2","2809.15",,,
"CYCU","WHS7_108","PUBLISHED","1999","EMR","PAK","11.4","11.36",,,
"CYCU","WHS7_104","PUBLISHED","2010","WPR","SGP","638.4","638.38",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","TCD","11.3","11.25",,,
"CYCU","WHS7_104","PUBLISHED","2011","AFR","LBR","17.5","17.54",,,
"CYCU","WHS7_105","PUBLISHED","2008","AFR","RWA","108.1","108.1",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","UGA","28.8","28.78",,,
"CYCU","WHS7_156","PUBLISHED","2012","EUR","ISR","2288.6","2288.63",,,
"CYCU","WHS7_156","PUBLISHED","2007","EMR","QAT","1599.5","1599.5",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","AGO","36.2","36.16",,,
"CYCU","WHS7_156","PUBLISHED","2008","AFR","GAB","283.4","283.41",,,
"CYCU","WHS7_105","PUBLISHED","1995","AFR","LSO","63.7","63.68",,,
"CYCU","WHS7_105","PUBLISHED","1998","AFR","MLI","47.8","47.82",,,
"CYCU","WHS7_156","PUBLISHED","1996","EUR","ITA","1594.1","1594.05",,,
"CYCU","WHS7_105","PUBLISHED","2011","AMR","BOL","247.9","247.89",,,
"CYCU","WHS7_105","PUBLISHED","2007","SEAR","MMR","20.4","20.4",,,
"CYCU","WHS7_108","PUBLISHED","2011","EUR","ROU","723.2","723.24",,,
"CYCU","WHS7_105","PUBLISHED","2011","AFR","MOZ","60.7","60.7",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","GRD","656.2","656.16",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","AND","889.6","889.59",,,
"CYCU","WHS7_108","PUBLISHED","1998","EMR","SDN","10.5","10.48",,,
"CYCU","WHS7_105","PUBLISHED","2002","WPR","WSM","174.3","174.34",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","MLT","751.9","751.89",,,
"CYCU","WHS7_104","PUBLISHED","2006","EUR","SRB","234.0","233.95",,,
"CYCU","WHS7_156","PUBLISHED","2004","EMR","SYR","60.6","60.6",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","ITA","3025.7","3025.67",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","PRT","2304.4","2304.4",,,
"CYCU","WHS7_105","PUBLISHED","2003","EUR","CHE","3792.4","3792.42",,,
"CYCU","WHS7_108","PUBLISHED","1999","WPR","JPN","1477.8","1477.77",,,
"CYCU","WHS7_105","PUBLISHED","2011","WPR","VUT","172.4","172.41",,,
"CYCU","WHS7_105","PUBLISHED","2010","AFR","TCD","57.1","57.12",,,
"CYCU","WHS7_108","PUBLISHED","2004","AFR","GHA","43.0","42.97",,,
"CYCU","WHS7_156","PUBLISHED","2012","AFR","NGA","94.3","94.34",,,
"CYCU","WHS7_104","PUBLISHED","2001","AMR","SLV","85.5","85.54",,,
"CYCU","WHS7_104","PUBLISHED","2007","EMR","BHR","459.8","459.83",,,
"CYCU","WHS7_104","PUBLISHED","2000","WPR","VUT","40.2","40.23",,,
"CYCU","WHS7_156","PUBLISHED","2003","AMR","USA","5992.7","5992.73",,,
"CYCU","WHS7_156","PUBLISHED","2000","EUR","SVK","207.8","207.82",,,
"CYCU","WHS7_104","PUBLISHED","2011","EMR","MAR","64.6","64.62",,,
"CYCU","WHS7_104","PUBLISHED","2000","EMR","QAT","471.1","471.07",,,
"CYCU","WHS7_156","PUBLISHED","2000","EMR","SOM","6.8","6.79",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","ERI","21.5","21.54",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","COG","50.2","50.24",,,
"CYCU","WHS7_156","PUBLISHED","1999","AMR","BRB","570.2","570.16",,,
"CYCU","WHS7_156","PUBLISHED","1997","AMR","BRA","355.4","355.35",,,
"CYCU","WHS7_104","PUBLISHED","1996","WPR","PHL","16.9","16.89",,,
"CYCU","WHS7_108","PUBLISHED","2006","EUR","ITA","2088.4","2088.41",,,
"CYCU","WHS7_105","PUBLISHED","2002","EUR","BLR","387.2","387.17",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","MNE","1018.8","1018.76",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","HUN","1689.9","1689.94",,,
"CYCU","WHS7_156","PUBLISHED","1997","AFR","COM","19.2","19.16",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","GNQ","1051.1","1051.14",,,
"CYCU","WHS7_108","PUBLISHED","2001","AFR","BEN","29.4","29.36",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","NER","32.9","32.87",,,
"CYCU","WHS7_105","PUBLISHED","2010","AFR","SWZ","442.5","442.49",,,
"CYCU","WHS7_104","PUBLISHED","2006","AFR","TZA","13.8","13.79",,,
"CYCU","WHS7_104","PUBLISHED","2001","EMR","EGY","30.7","30.67",,,
"CYCU","WHS7_156","PUBLISHED","2010","WPR","WSM","201.4","201.4",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","CHL","1073.3","1073.28",,,
"CYCU","WHS7_105","PUBLISHED","1998","AFR","LBR","12.6","12.56",,,
"CYCU","WHS7_104","PUBLISHED","2004","AMR","SUR","100.1","100.09",,,
"CYCU","WHS7_104","PUBLISHED","2006","EUR","HRV","679.8","679.83",,,
"CYCU","WHS7_156","PUBLISHED","2006","EUR","ITA","2818.2","2818.18",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","PRT","2399.8","2399.75",,,
"CYCU","WHS7_156","PUBLISHED","2008","EMR","AFG","34.7","34.68",,,
"CYCU","WHS7_104","PUBLISHED","2011","AFR","GHA","46.5","46.48",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","MRT","79.1","79.07",,,
"CYCU","WHS7_108","PUBLISHED","2000","WPR","MHL","292.5","292.55",,,
"CYCU","WHS7_105","PUBLISHED","2000","EMR","YEM","87.8","87.76",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","HRV","324.8","324.79",,,
"CYCU","WHS7_156","PUBLISHED","2000","EUR","MNE","120.9","120.92",,,
"CYCU","WHS7_104","PUBLISHED","2010","EMR","SAU","434.8","434.76",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","ARM","60.6","60.56",,,
"CYCU","WHS7_105","PUBLISHED","2005","AFR","SLE","135.9","135.91",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","ISR","1111.1","1111.12",,,
"CYCU","WHS7_104","PUBLISHED","2006","AFR","TCD","7.6","7.62",,,
"CYCU","WHS7_105","PUBLISHED","2011","AFR","MRT","106.9","106.91",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","MOZ","6.7","6.66",,,
"CYCU","WHS7_108","PUBLISHED","2011","EUR","AUT","3387.8","3387.76",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","AZE","10.6","10.55",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","BGR","1177.1","1177.08",,,
"CYCU","WHS7_108","PUBLISHED","2008","EMR","IRN","295.1","295.07",,,
"CYCU","WHS7_156","PUBLISHED","1997","WPR","VNM","16.7","16.74",,,
"CYCU","WHS7_156","PUBLISHED","2009","AMR","BHS","1639.6","1639.56",,,
"CYCU","WHS7_108","PUBLISHED","2002","AMR","LCA","261.7","261.66",,,
"CYCU","WHS7_104","PUBLISHED","1999","SEAR","MMR","0.3","0.26",,,
"CYCU","WHS7_105","PUBLISHED","2002","WPR","VUT","118.9","118.86",,,
"CYCU","WHS7_108","PUBLISHED","2000","AFR","COD","0.5","0.46",,,
"CYCU","WHS7_105","PUBLISHED","2005","AMR","HND","251.2","251.22",,,
"CYCU","WHS7_105","PUBLISHED","1998","AMR","VCT","247.1","247.05",,,
"CYCU","WHS7_108","PUBLISHED","1996","AMR","KNA","321.0","321.03",,,
"CYCU","WHS7_104","PUBLISHED","1996","SEAR","LKA","12.1","12.11",,,
"CYCU","WHS7_104","PUBLISHED","2011","WPR","SGP","714.1","714.11",,,
"CYCU","WHS7_105","PUBLISHED","1995","WPR","PLW","1836.6","1836.64",,,
"CYCU","WHS7_105","PUBLISHED","2003","EMR","KWT","1381.9","1381.87",,,
"CYCU","WHS7_156","PUBLISHED","2002","EUR","MKD","170.0","170.02",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","COD","14.9","14.86",,,
"CYCU","WHS7_108","PUBLISHED","2009","EUR","HRV","1286.6","1286.55",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","ARM","14.0","14.02",,,
"CYCU","WHS7_104","PUBLISHED","1999","EUR","DEU","2148.6","2148.58",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","KAZ","531.5","531.45",,,
"CYCU","WHS7_105","PUBLISHED","2003","WPR","SGP","1333.6","1333.6",,,
"CYCU","WHS7_108","PUBLISHED","2004","AFR","GIN","6.2","6.24",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","NER","39.0","38.95",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","STP","19.9","19.87",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","NOR","1834.7","1834.72",,,
"CYCU","WHS7_156","PUBLISHED","1999","WPR","BRN","580.4","580.39",,,
"CYCU","WHS7_105","PUBLISHED","1996","WPR","NIU","326.6","326.57",,,
"CYCU","WHS7_108","PUBLISHED","2006","AFR","GNQ","303.5","303.52",,,
"CYCU","WHS7_105","PUBLISHED","2008","AFR","MDG","43.9","43.86",,,
"CYCU","WHS7_104","PUBLISHED","1997","AMR","BLZ","67.8","67.78",,,
"CYCU","WHS7_104","PUBLISHED","2012","AMR","NIC","78.4","78.39",,,
"CYCU","WHS7_156","PUBLISHED","2000","EUR","UKR","35.6","35.62",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","VCT","408.7","408.71",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","NLD","2111.5","2111.54",,,
"CYCU","WHS7_104","PUBLISHED","1995","AFR","CAF","5.6","5.61",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","GHA","9.4","9.35",,,
"CYCU","WHS7_104","PUBLISHED","2010","AMR","PER","144.3","144.26",,,
"CYCU","WHS7_108","PUBLISHED","2007","EMR","SYR","86.9","86.87",,,
"CYCU","WHS7_108","PUBLISHED","1998","WPR","PLW","913.8","913.8",,,
"CYCU","WHS7_108","PUBLISHED","1999","EUR","GEO","22.4","22.38",,,
"CYCU","WHS7_105","PUBLISHED","1999","EUR","GRC","1470.5","1470.53",,,
"CYCU","WHS7_156","PUBLISHED","2003","AFR","CMR","39.0","38.95",,,
"CYCU","WHS7_156","PUBLISHED","1996","AFR","CIV","57.4","57.39",,,
"CYCU","WHS7_105","PUBLISHED","2003","AFR","MUS","372.0","372.04",,,
"CYCU","WHS7_156","PUBLISHED","2004","WPR","MNG","55.8","55.83",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","AUT","5643.0","5643.01",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","CZE","1301.0","1301.04",,,
"CYCU","WHS7_156","PUBLISHED","2006","EUR","KGZ","37.6","37.56",,,
"CYCU","WHS7_108","PUBLISHED","2002","EUR","POL","521.4","521.38",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","TCD","36.7","36.74",,,
"CYCU","WHS7_108","PUBLISHED","2000","AMR","VEN","200.0","199.98",,,
"CYCU","WHS7_104","PUBLISHED","2006","AMR","SLV","126.4","126.37",,,
"CYCU","WHS7_104","PUBLISHED","2008","AMR","URY","461.1","461.05",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","ISR","1453.2","1453.18",,,
"CYCU","WHS7_108","PUBLISHED","2011","AFR","TGO","41.8","41.84",,,
"CYCU","WHS7_156","PUBLISHED","2002","AMR","COL","134.7","134.74",,,
"CYCU","WHS7_108","PUBLISHED","1997","AMR","GRD","184.5","184.55",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","EST","233.8","233.75",,,
"CYCU","WHS7_108","PUBLISHED","1995","AFR","NGA","13.1","13.1",,,
"CYCU","WHS7_156","PUBLISHED","2003","WPR","JPN","2693.0","2693.02",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","IRL","2883.2","2883.23",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","CHE","1935.1","1935.08",,,
"CYCU","WHS7_105","PUBLISHED","2009","WPR","PHL","156.8","156.76",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","BDI","55.4","55.41",,,
"CYCU","WHS7_104","PUBLISHED","2008","AFR","TGO","12.8","12.75",,,
"CYCU","WHS7_104","PUBLISHED","2000","WPR","AUS","1144.3","1144.26",,,
"CYCU","WHS7_104","PUBLISHED","2011","AMR","ATG","518.4","518.35",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","NOR","3092.8","3092.83",,,
"CYCU","WHS7_108","PUBLISHED","2007","EMR","MAR","77.0","77.02",,,
"CYCU","WHS7_108","PUBLISHED","2005","WPR","SLB","152.8","152.78",,,
"CYCU","WHS7_108","PUBLISHED","1995","AFR","AGO","59.4","59.4",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","MWI","30.4","30.42",,,
"CYCU","WHS7_105","PUBLISHED","2002","AMR","CUB","173.9","173.93",,,
"CYCU","WHS7_156","PUBLISHED","2010","AMR","GRD","438.1","438.11",,,
"CYCU","WHS7_156","PUBLISHED","2006","EMR","DJI","65.8","65.8",,,
"CYCU","WHS7_156","PUBLISHED","1996","EMR","EGY","45.6","45.62",,,
"CYCU","WHS7_104","PUBLISHED","2008","EUR","SRB","417.4","417.4",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","SVK","581.7","581.7",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","MLI","16.5","16.48",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","BEN","25.2","25.21",,,
"CYCU","WHS7_105","PUBLISHED","1998","AFR","GNB","60.8","60.84",,,
"CYCU","WHS7_156","PUBLISHED","1997","AFR","RWA","12.6","12.64",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","LUX","2465.7","2465.67",,,
"CYCU","WHS7_156","PUBLISHED","2007","AMR","LCA","451.5","451.54",,,
"CYCU","WHS7_104","PUBLISHED","1997","EUR","GEO","10.6","10.64",,,
"CYCU","WHS7_156","PUBLISHED","2004","AMR","ARG","327.3","327.3",,,
"CYCU","WHS7_156","PUBLISHED","2004","AMR","KNA","362.6","362.64",,,
"CYCU","WHS7_104","PUBLISHED","2008","AMR","USA","3574.1","3574.1",,,
"CYCU","WHS7_105","PUBLISHED","2000","SEAR","IND","66.0","66.03",,,
"CYCU","WHS7_156","PUBLISHED","2007","SEAR","MMR","6.9","6.92",,,
"CYCU","WHS7_156","PUBLISHED","2002","WPR","SLB","47.9","47.85",,,
"CYCU","WHS7_104","PUBLISHED","2000","WPR","MYS","66.9","66.93",,,
"CYCU","WHS7_105","PUBLISHED","2002","WPR","NRU","423.1","423.1",,,
"CYCU","WHS7_108","PUBLISHED","1999","AMR","DMA","309.9","309.85",,,
"CYCU","WHS7_156","PUBLISHED","1996","AFR","AGO","18.1","18.06",,,
"CYCU","WHS7_105","PUBLISHED","2007","AFR","GAB","457.5","457.47",,,
"CYCU","WHS7_104","PUBLISHED","2007","EMR","JOR","151.1","151.09",,,
"CYCU","WHS7_104","PUBLISHED","2008","EMR","SYR","41.8","41.82",,,
"CYCU","WHS7_105","PUBLISHED","2002","EMR","TUN","314.8","314.75",,,
"CYCU","WHS7_108","PUBLISHED","2006","AMR","HND","123.3","123.28",,,
"CYCU","WHS7_156","PUBLISHED","2003","EUR","CYP","1234.8","1234.76",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","CZE","361.5","361.49",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","SYC","307.2","307.16",,,
"CYCU","WHS7_108","PUBLISHED","2004","EUR","LUX","4520.9","4520.89",,,
"CYCU","WHS7_156","PUBLISHED","2004","EMR","TUN","178.8","178.75",,,
"CYCU","WHS7_108","PUBLISHED","2010","WPR","CHN","202.8","202.85",,,
"CYCU","WHS7_105","PUBLISHED","1996","EMR","JOR","248.8","248.81",,,
"CYCU","WHS7_108","PUBLISHED","2009","AMR","BRB","690.4","690.41",,,
"CYCU","WHS7_156","PUBLISHED","2002","AFR","NGA","17.9","17.89",,,
"CYCU","WHS7_105","PUBLISHED","1999","AMR","BRB","695.3","695.31",,,
"CYCU","WHS7_105","PUBLISHED","2001","AMR","USA","5137.8","5137.76",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","ESP","2289.3","2289.32",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","CHE","2985.4","2985.38",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","LSO","98.4","98.44",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","CYP","764.4","764.37",,,
"CYCU","WHS7_108","PUBLISHED","2001","WPR","BRN","1137.3","1137.35",,,
"CYCU","WHS7_105","PUBLISHED","2012","WPR","NIU","1844.5","1844.49",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","GMB","72.1","72.07",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","SVN","646.9","646.92",,,
"CYCU","WHS7_108","PUBLISHED","1998","EUR","LTU","369.8","369.83",,,
"CYCU","WHS7_104","PUBLISHED","2012","WPR","KHM","12.7","12.66",,,
"CYCU","WHS7_156","PUBLISHED","2010","WPR","NIU","1208.9","1208.88",,,
"CYCU","WHS7_104","PUBLISHED","2000","AMR","PER","56.5","56.52",,,
"CYCU","WHS7_108","PUBLISHED","1998","AMR","NIC","61.0","61",,,
"CYCU","WHS7_104","PUBLISHED","2011","SEAR","MMR","3.0","3.03",,,
"CYCU","WHS7_108","PUBLISHED","1998","SEAR","MMR","1.0","0.99",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","CYP","328.8","328.81",,,
"CYCU","WHS7_105","PUBLISHED","2011","AMR","USA","8467.0","8467.04",,,
"CYCU","WHS7_108","PUBLISHED","2008","EUR","GRC","2031.1","2031.14",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","GBR","3418.1","3418.1",,,
"CYCU","WHS7_104","PUBLISHED","1995","AFR","COG","14.6","14.59",,,
"CYCU","WHS7_156","PUBLISHED","2007","AFR","LSO","69.2","69.17",,,
"CYCU","WHS7_105","PUBLISHED","2012","AMR","SLV","475.4","475.43",,,
"CYCU","WHS7_105","PUBLISHED","1996","AMR","GUY","96.6","96.56",,,
"CYCU","WHS7_105","PUBLISHED","2005","WPR","CHN","189.5","189.5",,,
"CYCU","WHS7_104","PUBLISHED","2012","AMR","DOM","158.0","158.03",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","BLR","90.0","89.95",,,
"CYCU","WHS7_108","PUBLISHED","2002","WPR","JPN","1738.9","1738.88",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","GNB","16.2","16.21",,,
"CYCU","WHS7_108","PUBLISHED","2007","SEAR","LKA","77.3","77.3",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","ALB","12.4","12.37",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","MNE","83.5","83.49",,,
"CYCU","WHS7_156","PUBLISHED","2008","EMR","PAK","29.0","29.04",,,
"CYCU","WHS7_156","PUBLISHED","2007","WPR","PNG","41.5","41.49",,,
"CYCU","WHS7_105","PUBLISHED","2004","EMR","JOR","373.3","373.28",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","BDI","19.4","19.41",,,
"CYCU","WHS7_108","PUBLISHED","2007","AMR","COL","380.9","380.89",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","TGO","42.6","42.59",,,
"CYCU","WHS7_156","PUBLISHED","2010","AMR","ARG","750.9","750.88",,,
"CYCU","WHS7_104","PUBLISHED","1995","SEAR","NPL","2.9","2.89",,,
"CYCU","WHS7_108","PUBLISHED","2008","AMR","ECU","200.7","200.74",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","DNK","4505.7","4505.68",,,
"CYCU","WHS7_104","PUBLISHED","1996","AFR","GAB","65.9","65.88",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","GAB","188.8","188.8",,,
"CYCU","WHS7_104","PUBLISHED","2008","AMR","BLZ","153.4","153.43",,,
"CYCU","WHS7_156","PUBLISHED","1999","AMR","SLV","174.9","174.85",,,
"CYCU","WHS7_108","PUBLISHED","2009","WPR","NZL","2433.2","2433.18",,,
"CYCU","WHS7_104","PUBLISHED","2012","AFR","BEN","17.0","17.02",,,
"CYCU","WHS7_104","PUBLISHED","1999","AMR","GTM","41.2","41.15",,,
"CYCU","WHS7_156","PUBLISHED","2001","AMR","PAN","292.6","292.55",,,
"CYCU","WHS7_156","PUBLISHED","2008","SEAR","LKA","68.0","67.98",,,
"CYCU","WHS7_105","PUBLISHED","2000","SEAR","THA","167.7","167.73",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","PRT","1503.6","1503.58",,,
